archive,member_path,category_folder,class_folder,folder_code,filename,extension,bytes,crc32,sha256,detected_format,width,height,brightness,contrast,sharpness_proxy,quality_flags,dhash,read_error,format_mismatch,official_sku,official_item_id,duplicate_group,duplicate_type,split
FOR AIIC SUBMISSION-20260910T062426Z-1-002.zip,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E025_Resistor 220Ω/WhatsApp Image 2026-08-11 at 6.06.23 PM (1).jpeg,Electronics_Robotics,E025_Resistor 220Ω,E025,WhatsApp Image 2026-08-11 at 6.06.23 PM (1).jpeg,jpeg,227710,4527b628,a0fc57f97aa8475b8e11c2dfcff3625740ddbdcdb7d582a8ca541190460de546,jpeg,608,1080,91.92,43.98,7439.09,low_resolution,edb835363e7e1b08,,False,E025,item-e025,dup-0003,exact,validation
FOR AIIC SUBMISSION-20260910T062426Z-1-002.zip,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E024_Light Dependent Resistor (LDR)/WhatsApp Image 2026-08-11 at 6.06.16 PM.jpeg,Electronics_Robotics,E024_Light Dependent Resistor (LDR),E024,WhatsApp Image 2026-08-11 at 6.06.16 PM.jpeg,jpeg,158518,0c524706,a95bfa2f61f170499e24b522a8097baf8b1d2121277c05f64300dbc5e48b4da0,jpeg,608,1080,94.47,35.54,6025.8,low_resolution,8180262d59420910,,False,E024,item-e024,unique-1088,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-002.zip,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E025_Resistor 220Ω/WhatsApp Image 2026-08-11 at 6.06.27 PM.jpeg,Electronics_Robotics,E025_Resistor 220Ω,E025,WhatsApp Image 2026-08-11 at 6.06.27 PM.jpeg,jpeg,227710,4527b628,a0fc57f97aa8475b8e11c2dfcff3625740ddbdcdb7d582a8ca541190460de546,jpeg,608,1080,91.92,43.98,7439.09,low_resolution,edb835363e7e1b08,,False,E025,item-e025,dup-0003,exact,validation
FOR AIIC SUBMISSION-20260910T062426Z-1-002.zip,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E025_Resistor 220Ω/WhatsApp Image 2026-08-11 at 6.06.24 PM (1).jpeg,Electronics_Robotics,E025_Resistor 220Ω,E025,WhatsApp Image 2026-08-11 at 6.06.24 PM (1).jpeg,jpeg,240859,14fc312e,66f7f356383073f697431e729a6b6ee6ed8ebbee84bd29cb03073d5275795aae,jpeg,608,1080,92.01,44.1,7448.34,low_resolution,edd9b1371e3f1b0d,,False,E025,item-e025,dup-0002,exact,train
FOR AIIC SUBMISSION-20260910T062426Z-1-002.zip,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E029_Maker Line Sensor/WhatsApp Image 2026-08-11 at 6.06.31 PM.jpeg,Electronics_Robotics,E029_Maker Line Sensor,E029,WhatsApp Image 2026-08-11 at 6.06.31 PM.jpeg,jpeg,175506,a4e67301,5b84092cd19009e7f1c85c53268cbb920e3eeea3f058919244e360aff1289590,jpeg,608,1080,93.1,43.28,5394.18,low_resolution,cf8934cfcf9e4e46,,False,E029,item-e029,unique-1091,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-002.zip,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E028_HC-SR501 PIR Motion Sensor/IMG_2352.JPG,Electronics_Robotics,E028_HC-SR501 PIR Motion Sensor,E028,IMG_2352.JPG,jpg,5347203,938d10ef,8a3510c893b3765308cb04d873b1f8825ce7d37ca960158dec9c0ab68e9125f2,jpeg,3213,5712,105.16,74.02,2992.76,,34cb7f6f01803033,,False,E028,item-e028,unique-1092,unique,validation
FOR AIIC SUBMISSION-20260910T062426Z-1-002.zip,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E015_Micro_bit/IMG_6084.HEIC,Electronics_Robotics,E015_Micro_bit,E015,IMG_6084.HEIC,heic,2554941,62ac8aa9,7abccd6901a38a7f34a2e3b964e9bfa0d7c7117453c4c347c133c98c27836e74,heic,2268,4032,103.86,28.0,1856.16,,9ce8dc9e96f26c3c,,False,E015,item-e015,unique-1093,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-002.zip,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E029_Maker Line Sensor/IMG_6185.HEIC,Electronics_Robotics,E029_Maker Line Sensor,E029,IMG_6185.HEIC,heic,1254382,79165321,eee20d2f20fec42de00546632a3d17d8745c0f987d13a04831421359af777236,heic,2268,4032,160.54,61.98,1995.46,,8000a43272243c24,,False,E029,item-e029,unique-1094,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-002.zip,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E015_Micro_bit/IMG_6087.HEIC,Electronics_Robotics,E015_Micro_bit,E015,IMG_6087.HEIC,heic,3049089,ae7869ed,fd62583114ddb012c8e6ca4e5c3f48098c19293a8020f7a581f8c15d02bf1a4f,heic,2268,4032,83.08,40.0,2182.86,,f978f89a96361c96,,False,E015,item-e015,unique-1095,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-002.zip,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E025_Resistor 220Ω/WhatsApp Image 2026-08-11 at 6.06.24 PM.jpeg,Electronics_Robotics,E025_Resistor 220Ω,E025,WhatsApp Image 2026-08-11 at 6.06.24 PM.jpeg,jpeg,246473,46e15c7f,be52542aa631be3f7aa4fc69100bd90c5e711eb99df90a1a4841de1fb6ee2a58,jpeg,608,1080,84.77,46.55,9142.55,low_resolution,a29a646c2c4c0d38,,False,E025,item-e025,unique-1096,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-002.zip,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E024_Light Dependent Resistor (LDR)/WhatsApp Image 2026-08-11 at 6.07.13 PM.jpeg,Electronics_Robotics,E024_Light Dependent Resistor (LDR),E024,WhatsApp Image 2026-08-11 at 6.07.13 PM.jpeg,jpeg,181080,247c9d40,f8c5115152b43dcc162accbc3efb63f1411ea4dc6afdbd65c8c1d5a56f286911,jpeg,608,1080,104.0,43.0,5811.93,low_resolution,67b8f0c43432b071,,False,E024,item-e024,unique-1097,unique,validation
FOR AIIC SUBMISSION-20260910T062426Z-1-002.zip,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E021_Soil Moisture Level Sensor/WhatsApp Image 2026-08-11 at 6.03.23 PM (1).jpeg,Electronics_Robotics,E021_Soil Moisture Level Sensor,E021,WhatsApp Image 2026-08-11 at 6.03.23 PM (1).jpeg,jpeg,166356,2367756c,7c96fb42a91d3f5a393d0f7a5f2da80005c27570383480f0a53aa8189574e1cc,jpeg,608,1080,97.87,42.92,3784.17,low_resolution,b65165e1f1478f53,,False,E021,item-e021,unique-1098,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-002.zip,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E024_Light Dependent Resistor (LDR)/WhatsApp Image 2026-08-11 at 6.06.18 PM (1).jpeg,Electronics_Robotics,E024_Light Dependent Resistor (LDR),E024,WhatsApp Image 2026-08-11 at 6.06.18 PM (1).jpeg,jpeg,188563,16c44fe7,434c9a3277ad5a62b98562f5b7de559fd7a46e23789dc0dd3912e62d3ed92273,jpeg,608,1080,88.18,34.6,6321.26,low_resolution,030dccdb1b2a0c08,,False,E024,item-e024,unique-1099,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-002.zip,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E029_Maker Line Sensor/IMG_6186.HEIC,Electronics_Robotics,E029_Maker Line Sensor,E029,IMG_6186.HEIC,heic,1240087,b7225982,b188bb914d20b345fb9b05709e4990794167a02ab6d2195b7f15d5a0d80282f0,heic,2268,4032,164.02,55.14,2043.19,,e000d0d0e0000000,,False,E029,item-e029,unique-1100,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-002.zip,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E028_HC-SR501 PIR Motion Sensor/IMG_2355.JPG,Electronics_Robotics,E028_HC-SR501 PIR Motion Sensor,E028,IMG_2355.JPG,jpg,6063318,7c3ea9fa,6c597bce4fba1e679489429e570635812fe1307110f5416b666905a4d753f662,jpeg,3213,5712,98.44,64.51,2942.43,,83312f33008083c0,,False,E028,item-e028,unique-1101,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-002.zip,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E025_Resistor 220Ω/WhatsApp Image 2026-08-11 at 6.06.27 PM (1).jpeg,Electronics_Robotics,E025_Resistor 220Ω,E025,WhatsApp Image 2026-08-11 at 6.06.27 PM (1).jpeg,jpeg,230484,a7cef0ab,5329ce986ac54c41f3451149bff358fd7edddcdf26518a2813151291a441c887,jpeg,608,1080,91.12,46.19,7098.06,low_resolution,060686926773930b,,False,E025,item-e025,dup-0010,exact,train
FOR AIIC SUBMISSION-20260910T062426Z-1-002.zip,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E021_Soil Moisture Level Sensor/WhatsApp Image 2026-08-11 at 6.03.21 PM (2).jpeg,Electronics_Robotics,E021_Soil Moisture Level Sensor,E021,WhatsApp Image 2026-08-11 at 6.03.21 PM (2).jpeg,jpeg,219272,c171fd15,548e21b443ebd732087bea08f50523754ded37446e22cfd983359dc79b460a94,jpeg,608,1080,99.12,33.78,1892.95,low_resolution,07c63033c64e3c38,,False,E021,item-e021,unique-1103,unique,test
FOR AIIC SUBMISSION-20260910T062426Z-1-002.zip,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E020_MAX30102 Heart Rate and Pulse Oximetry Sensor/IMG_6169.HEIC,Electronics_Robotics,E020_MAX30102 Heart Rate and Pulse Oximetry Sensor,E020,IMG_6169.HEIC,heic,1185435,2e5f2347,e20e3630026708db9622965b7506bf86b2da92c9e386280bdcb61600f2a42b7f,heic,2268,4032,174.83,28.35,1060.25,,0e00146909978b05,,False,E020,item-e020,unique-1104,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-002.zip,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E026_Jumper Wire M-M/WhatsApp Image 2026-08-11 at 6.07.02 PM (2).jpeg,Electronics_Robotics,E026_Jumper Wire M-M,E026,WhatsApp Image 2026-08-11 at 6.07.02 PM (2).jpeg,jpeg,256215,a428d5c0,b50fecd04c7ccfad82e3636989325914dc6993df176fabb0680a728f6925d452,jpeg,608,1080,83.15,50.57,7775.45,low_resolution,3a3d3c3353593939,,False,E026,item-e026,dup-0001,near_or_exact,train
FOR AIIC SUBMISSION-20260910T062426Z-1-002.zip,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E024_Light Dependent Resistor (LDR)/IMG_2342.JPG,Electronics_Robotics,E024_Light Dependent Resistor (LDR),E024,IMG_2342.JPG,jpg,4292939,0e50eba8,cc16e323df88b32b938050f765bbd2db672cab3df92f5348ce3706ecfa77a855,jpeg,3213,5712,109.14,84.59,1681.0,,b2cc1f370903c724,,False,E024,item-e024,unique-1106,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-002.zip,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E029_Maker Line Sensor/IMG_2328.JPG,Electronics_Robotics,E029_Maker Line Sensor,E029,IMG_2328.JPG,jpg,6153465,8fa48f05,cec4d8fd7fd006b3a88176dca49d9d3c8c63405135e86fbd0836a92916e0cb28,jpeg,3213,5712,94.4,67.32,3619.69,,2c8dc76840041248,,False,E029,item-e029,unique-1107,unique,test
FOR AIIC SUBMISSION-20260910T062426Z-1-002.zip,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E025_Resistor 220Ω/WhatsApp Image 2026-08-12 at 10.37.31 AM.jpeg,Electronics_Robotics,E025_Resistor 220Ω,E025,WhatsApp Image 2026-08-12 at 10.37.31 AM.jpeg,jpeg,176638,d3921c85,5cb972d7239a9e388a932c151330b65fdd6e1a1bfb2b65d079947d229040f9af,jpeg,608,1080,107.94,42.29,5373.1,low_resolution,3e1f101c3e72cc48,,False,E025,item-e025,unique-1108,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-002.zip,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E020_MAX30102 Heart Rate and Pulse Oximetry Sensor/IMG_6168.HEIC,Electronics_Robotics,E020_MAX30102 Heart Rate and Pulse Oximetry Sensor,E020,IMG_6168.HEIC,heic,1230531,37003784,422dfb956e90ce838b1a39bfb93ec44c17b08fc41dd30b6da8d355679df6a5f4,heic,2268,4032,173.75,25.79,1053.81,,18081460221f0b07,,False,E020,item-e020,unique-1109,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-002.zip,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E028_HC-SR501 PIR Motion Sensor/IMG_2353.JPG,Electronics_Robotics,E028_HC-SR501 PIR Motion Sensor,E028,IMG_2353.JPG,jpg,5233387,c1f61ff4,2338f4ae3ebb4c6fb15af1117a2ed2cc7c972a2d3d6fb375f22ebb80f529f198,jpeg,3213,5712,103.28,71.97,2393.7,,7fb9ad692004c684,,False,E028,item-e028,unique-1110,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-002.zip,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E021_Soil Moisture Level Sensor/IMG_6118.HEIC,Electronics_Robotics,E021_Soil Moisture Level Sensor,E021,IMG_6118.HEIC,heic,1965429,77f3ddea,185f90932156da9731ec4170d4db28103697731c322eb1b0321193b25efee74f,heic,2268,4032,96.15,36.38,2192.91,,23804b69190c0020,,False,E021,item-e021,unique-1111,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-002.zip,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E021_Soil Moisture Level Sensor/IMG_2331.jpeg,Electronics_Robotics,E021_Soil Moisture Level Sensor,E021,IMG_2331.jpeg,jpeg,6228119,37a97777,e40bd73a7bf8f6ba14390034610ea6976dc672a3c084e6816c99ad70a5d344c9,jpeg,3213,5712,85.65,41.48,3720.31,,1627231986c51220,,False,E021,item-e021,dup-0040,exact,test
FOR AIIC SUBMISSION-20260910T062426Z-1-002.zip,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E028_HC-SR501 PIR Motion Sensor/IMG_6143.HEIC,Electronics_Robotics,E028_HC-SR501 PIR Motion Sensor,E028,IMG_6143.HEIC,heic,1062772,99b11419,1b4d5bbf68b73b75defd59bc32b21d35f464af56d3df22f5afa4ae8a8cc6efce,heic,2268,4032,174.18,55.22,1218.23,,9b0c60e262149008,,False,E028,item-e028,unique-1113,unique,validation
FOR AIIC SUBMISSION-20260910T062426Z-1-002.zip,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E021_Soil Moisture Level Sensor/IMG_2331.JPG,Electronics_Robotics,E021_Soil Moisture Level Sensor,E021,IMG_2331.JPG,jpg,6228119,37a97777,e40bd73a7bf8f6ba14390034610ea6976dc672a3c084e6816c99ad70a5d344c9,jpeg,3213,5712,85.65,41.48,3720.31,,1627231986c51220,,False,E021,item-e021,dup-0040,exact,test
FOR AIIC SUBMISSION-20260910T062426Z-1-002.zip,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E029_Maker Line Sensor/WhatsApp Image 2026-08-11 at 6.06.30 PM (2).jpeg,Electronics_Robotics,E029_Maker Line Sensor,E029,WhatsApp Image 2026-08-11 at 6.06.30 PM (2).jpeg,jpeg,238885,3617fbc6,b3e1965b288b51248658fc36309edc9eeacc3ad7fc165c884bb1aaf5349cbfd1,jpeg,608,1080,92.92,55.49,8415.02,low_resolution,34f3a939328c3727,,False,E029,item-e029,unique-1115,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-002.zip,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E024_Light Dependent Resistor (LDR)/IMG_2341.JPG,Electronics_Robotics,E024_Light Dependent Resistor (LDR),E024,IMG_2341.JPG,jpg,5813290,fde20d95,a11a0f3e89f1a19cbb549965c46cdbe980ba6f327088cb073c64648e2bf448d1,jpeg,3213,5712,92.82,55.52,2040.0,,350d8f009c814052,,False,E024,item-e024,unique-1116,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-002.zip,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E026_Jumper Wire M-M/WhatsApp Image 2026-08-11 at 6.07.05 PM (2).jpeg,Electronics_Robotics,E026_Jumper Wire M-M,E026,WhatsApp Image 2026-08-11 at 6.07.05 PM (2).jpeg,jpeg,252885,bbb105ff,391dd8478d5ef6fbdcb27bf45666e8abf2ec1f70a0a459eb02af0284d2c63c5b,jpeg,608,1080,82.52,50.87,7783.33,low_resolution,32393d3113533939,,False,E026,item-e026,dup-0041,exact,validation
FOR AIIC SUBMISSION-20260910T062426Z-1-002.zip,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E029_Maker Line Sensor/WhatsApp Image 2026-08-11 at 6.06.31 PM (2).jpeg,Electronics_Robotics,E029_Maker Line Sensor,E029,WhatsApp Image 2026-08-11 at 6.06.31 PM (2).jpeg,jpeg,178599,56001c1d,9a3c86b607a4d59c8a0c8d854946eb2ca2b3d53c504bb3a9b46677bfbcab2a5e,jpeg,608,1080,95.77,57.83,7399.67,low_resolution,e66fb39997d3db53,,False,E029,item-e029,unique-1118,unique,test
FOR AIIC SUBMISSION-20260910T062426Z-1-002.zip,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E026_Jumper Wire M-M/WhatsApp Image 2026-08-11 at 6.07.07 PM.jpeg,Electronics_Robotics,E026_Jumper Wire M-M,E026,WhatsApp Image 2026-08-11 at 6.07.07 PM.jpeg,jpeg,256587,e17a1dea,5463657f7d5c77bdcbd9d09bc5f6f20c01abd1d6aed0d8b7d75074636f880cb6,jpeg,608,1080,82.68,50.68,7832.47,low_resolution,3a3d3c3353533939,,False,E026,item-e026,dup-0001,near_or_exact,train
FOR AIIC SUBMISSION-20260910T062426Z-1-002.zip,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E026_Jumper Wire M-M/WhatsApp Image 2026-08-11 at 6.07.07 PM (2).jpeg,Electronics_Robotics,E026_Jumper Wire M-M,E026,WhatsApp Image 2026-08-11 at 6.07.07 PM (2).jpeg,jpeg,180141,014489b5,7f52af773496fcf52ed48a0e772143916df28074e3e8a79ce3fd67972cd067b8,jpeg,608,1080,84.12,54.32,7248.47,low_resolution,2527265226266273,,False,E026,item-e026,dup-0042,near_or_exact,test
FOR AIIC SUBMISSION-20260910T062426Z-1-002.zip,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E024_Light Dependent Resistor (LDR)/WhatsApp Image 2026-08-11 at 6.06.18 PM.jpeg,Electronics_Robotics,E024_Light Dependent Resistor (LDR),E024,WhatsApp Image 2026-08-11 at 6.06.18 PM.jpeg,jpeg,202782,c53ce022,f935ec5e5f4283e3cbe2b9c5c0dee66da03994d7bf08393ec82e600b7c57627c,jpeg,608,1080,101.12,34.82,3123.65,low_resolution,96629c08088d8f43,,False,E024,item-e024,unique-1121,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-002.zip,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E025_Resistor 220Ω/IMG_6106.HEIC,Electronics_Robotics,E025_Resistor 220Ω,E025,IMG_6106.HEIC,heic,2507760,8ce5aa76,e07513b4871339f0086fe21ccecf9e19c83b3da562857176c64053e0c602a789,heic,2268,4032,107.09,24.85,1979.11,,c7e6f8d8c9c6ce1f,,False,E025,item-e025,unique-1122,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-002.zip,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E024_Light Dependent Resistor (LDR)/WhatsApp Image 2026-08-11 at 6.06.17 PM.jpeg,Electronics_Robotics,E024_Light Dependent Resistor (LDR),E024,WhatsApp Image 2026-08-11 at 6.06.17 PM.jpeg,jpeg,172643,db7c9b9a,9f429bcd8f539e6c2dc45f7e2125f73d6b5f0348d0ed82ac2af8ce33a3b57e96,jpeg,608,1080,76.43,34.48,5894.11,low_resolution,6010272b1a841640,,False,E024,item-e024,unique-1123,unique,test
FOR AIIC SUBMISSION-20260910T062426Z-1-002.zip,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E025_Resistor 220Ω/WhatsApp Image 2026-08-12 at 10.37.43 AM.jpeg,Electronics_Robotics,E025_Resistor 220Ω,E025,WhatsApp Image 2026-08-12 at 10.37.43 AM.jpeg,jpeg,247728,2abc76aa,7021171a47cede6c712cfe64cd64eaeaf50bfc51fafc68280c6486074bdf5079,jpeg,1080,608,83.68,43.92,6499.16,low_resolution,45070f4f070746c5,,False,E025,item-e025,unique-1124,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-002.zip,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E029_Maker Line Sensor/IMG_2327.JPG,Electronics_Robotics,E029_Maker Line Sensor,E029,IMG_2327.JPG,jpg,6176887,b2ae17dd,f7c831905d6548d708962ddca268c0823012c43092242bb0e50b2122ffa4ed4c,jpeg,3213,5712,98.75,71.92,3685.07,,ad8f6f609c9d9102,,False,E029,item-e029,unique-1125,unique,validation
FOR AIIC SUBMISSION-20260910T062426Z-1-002.zip,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E029_Maker Line Sensor/IMG_6187.HEIC,Electronics_Robotics,E029_Maker Line Sensor,E029,IMG_6187.HEIC,heic,1277594,9e97ba11,86a269eb883185f8739aa30ff820fbedbd6a3956f7b8c463f5e506f5897df454,heic,2268,4032,154.03,61.92,2168.41,,8008b0b273339c90,,False,E029,item-e029,unique-1126,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-002.zip,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E020_MAX30102 Heart Rate and Pulse Oximetry Sensor/IMG_6166.HEIC,Electronics_Robotics,E020_MAX30102 Heart Rate and Pulse Oximetry Sensor,E020,IMG_6166.HEIC,heic,1190710,de9812a4,6f189f6bf02d246cdc89ce41fefb71dd11b2f66819266b5597f335d6d7a6510c,heic,2268,4032,173.89,28.63,1047.88,,0300206204001000,,False,E020,item-e020,unique-1127,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-002.zip,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E026_Jumper Wire M-M/WhatsApp Image 2026-08-11 at 6.07.03 PM (2).jpeg,Electronics_Robotics,E026_Jumper Wire M-M,E026,WhatsApp Image 2026-08-11 at 6.07.03 PM (2).jpeg,jpeg,147267,de754cbf,4e47b09eaee6557ea627459866199ba2ec9730ae17ebb1d57a7ce655882678cb,jpeg,1080,608,123.62,47.36,5013.14,low_resolution,171e525151726a66,,False,E026,item-e026,dup-0026,exact,train
FOR AIIC SUBMISSION-20260910T062426Z-1-002.zip,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E025_Resistor 220Ω/WhatsApp Image 2026-08-11 at 6.06.23 PM (2).jpeg,Electronics_Robotics,E025_Resistor 220Ω,E025,WhatsApp Image 2026-08-11 at 6.06.23 PM (2).jpeg,jpeg,247092,a0cf4a68,8fcbf8dfad5ce0caf2127a97cd2a3c916ca6cfe7e1501f518a9ccd33c19c60c6,jpeg,608,1080,83.7,43.91,8614.69,low_resolution,666731179b086112,,False,E025,item-e025,unique-1129,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-002.zip,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E026_Jumper Wire M-M/WhatsApp Image 2026-08-11 at 6.07.04 PM.jpeg,Electronics_Robotics,E026_Jumper Wire M-M,E026,WhatsApp Image 2026-08-11 at 6.07.04 PM.jpeg,jpeg,254750,452d61b3,b01abbd4686828520e678a7089513f056875efa71da86a3d193b36dc769c4bec,jpeg,608,1080,83.97,50.99,7860.77,low_resolution,3b3c3c3153593939,,False,E026,item-e026,dup-0001,near_or_exact,train
FOR AIIC SUBMISSION-20260910T062426Z-1-002.zip,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E026_Jumper Wire M-M/WhatsApp Image 2026-08-11 at 6.07.06 PM (3).jpeg,Electronics_Robotics,E026_Jumper Wire M-M,E026,WhatsApp Image 2026-08-11 at 6.07.06 PM (3).jpeg,jpeg,166507,4722f9b0,ab9bcde60abfcf4552458602b74a07a9a1c23dd34bdd207a4dea6b4afd1e71a8,jpeg,608,1080,103.82,46.98,5266.8,low_resolution,0920f18751713018,,False,E026,item-e026,unique-1131,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-002.zip,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E024_Light Dependent Resistor (LDR)/WhatsApp Image 2026-08-11 at 6.06.17 PM (1).jpeg,Electronics_Robotics,E024_Light Dependent Resistor (LDR),E024,WhatsApp Image 2026-08-11 at 6.06.17 PM (1).jpeg,jpeg,119003,198cf4cc,27bf821c621fae4670701a98b730e57bc8d9462a82ca36966a84882fc4ffbffd,jpeg,608,1080,105.44,38.44,3439.22,low_resolution,2025d99920c00061,,False,E024,item-e024,unique-1132,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-002.zip,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E020_MAX30102 Heart Rate and Pulse Oximetry Sensor/IMG_6170.HEIC,Electronics_Robotics,E020_MAX30102 Heart Rate and Pulse Oximetry Sensor,E020,IMG_6170.HEIC,heic,1220859,88da5413,c24563bbb8c96ec3ab8df21ffad37b0f95768e0a8629c7df3aa8318286b36d1a,heic,2268,4032,178.11,38.07,1102.67,,00002021948b4723,,False,E020,item-e020,unique-1133,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-002.zip,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E025_Resistor 220Ω/WhatsApp Image 2026-08-12 at 10.37.30 AM.jpeg,Electronics_Robotics,E025_Resistor 220Ω,E025,WhatsApp Image 2026-08-12 at 10.37.30 AM.jpeg,jpeg,253292,c79a6603,10c2b8272396a34a64fe1855c5931b7337f6355b080cb09181388ac1e1f98575,jpeg,608,1080,119.7,33.15,2536.77,low_resolution,8c3862d8cac4c7c7,,False,E025,item-e025,unique-1134,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-002.zip,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E024_Light Dependent Resistor (LDR)/IMG_2340.JPG,Electronics_Robotics,E024_Light Dependent Resistor (LDR),E024,IMG_2340.JPG,jpg,5339523,3ffa744d,fa1b3364a68472d25b0195d17e9bf1c99124fcd55207d3da657ecb3eed4f74dd,jpeg,3213,5712,73.78,38.85,2577.6,,d0e9e18ac2aab008,,False,E024,item-e024,unique-1135,unique,test
FOR AIIC SUBMISSION-20260910T062426Z-1-002.zip,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E027_Jumper Wire M-F/WhatsApp Image 2026-08-11 at 6.07.05 PM (2).jpeg,Electronics_Robotics,E027_Jumper Wire M-F,E027,WhatsApp Image 2026-08-11 at 6.07.05 PM (2).jpeg,jpeg,252885,bbb105ff,391dd8478d5ef6fbdcb27bf45666e8abf2ec1f70a0a459eb02af0284d2c63c5b,jpeg,608,1080,82.52,50.87,7783.33,low_resolution,32393d3113533939,,False,E027,item-e027,dup-0041,exact,validation
