group_id,group_type,group_size,class_folder,member_path,sha256,dhash
dup-0076,near_or_exact,2,E008_N20 Mini Micro Metal Gear,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E008_N20 Mini Micro Metal Gear/WhatsApp Image 2026-08-12 at 10.37.13 AM.jpeg,92910f2070dc028deba13db5927434a197f0427d00381c9563292e6f90f41820,964e9a2e2aaa2670
dup-0077,exact,2,E008_N20 Mini Micro Metal Gear,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E008_N20 Mini Micro Metal Gear/IMG_2271.JPG,4dc53d6228eb5af6cb1ac8bba4d4db09d717a66cee2df3bbe4cce0ff3a60ea67,390f004406484c49
dup-0077,exact,2,E010_N20 Micro Metal Gear Motor,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E010_N20 Micro Metal Gear Motor/IMG_2271.JPG,4dc53d6228eb5af6cb1ac8bba4d4db09d717a66cee2df3bbe4cce0ff3a60ea67,390f004406484c49
dup-0078,exact,2,E009_DC Motor 3V,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E009_DC Motor 3V/IMG_2263.JPG,8769666a51c42d8a7cf3889711303308359741b6dc05a7fc1042f16f8160fad5,67faff2300908624
dup-0078,exact,2,E009_DC Motor 3V,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E009_DC Motor 3V/IMG_2263.jpeg,8769666a51c42d8a7cf3889711303308359741b6dc05a7fc1042f16f8160fad5,67faff2300908624
dup-0079,exact,2,E013_Sound Sensor,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E013_Sound Sensor/IMG_2286.jpeg,2aa27d165666c76515b3825578ebd5f1b8066ed40ebdb56af576b4694e879241,cfc57f3100800f00
dup-0079,exact,2,E013_Sound Sensor,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E013_Sound Sensor/IMG_2286.JPG,2aa27d165666c76515b3825578ebd5f1b8066ed40ebdb56af576b4694e879241,cfc57f3100800f00
dup-0080,exact,2,E009_DC Motor 3V,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E009_DC Motor 3V/IMG_2264.JPG,6a0e9e63e7d145a894c3afbea31bfde279a123670402192a3815bec18a4fa964,63e9ff8f2003000c
dup-0080,exact,2,E009_DC Motor 3V,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E009_DC Motor 3V/IMG_2264.jpeg,6a0e9e63e7d145a894c3afbea31bfde279a123670402192a3815bec18a4fa964,63e9ff8f2003000c
dup-0081,exact,2,E007_HC-SR04 Ultrasonic Sensor,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E007_HC-SR04 Ultrasonic Sensor/IMG_2336.jpeg,745b25fa60735c552f61859afe23aca2bc784cf95e2614e263c84c86d8ede92e,13d3c76329002040
dup-0081,exact,2,E007_HC-SR04 Ultrasonic Sensor,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E007_HC-SR04 Ultrasonic Sensor/IMG_2336.JPG,745b25fa60735c552f61859afe23aca2bc784cf95e2614e263c84c86d8ede92e,13d3c76329002040
dup-0082,near_or_exact,2,E006_NodeMCU,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E006_NodeMCU/WhatsApp Image 2026-08-11 at 6.05.08 PM (1).jpeg,130fcf8181bb2263395b0d4fef3738a6f18b2b8077b70b548092599958da7103,b85746d2c5590e8e
dup-0082,near_or_exact,2,E006_NodeMCU,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E006_NodeMCU/WhatsApp Image 2026-08-11 at 6.05.10 PM.jpeg,7ee342a4be8b9fb0b68606f952941926ad1d23ca8677858fca9dc8276e996ffb,b85746d2cd590e0e
dup-0083,near_or_exact,2,E007_HC-SR04 Ultrasonic Sensor,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E007_HC-SR04 Ultrasonic Sensor/WhatsApp Image 2026-08-11 at 6.03.33 PM.jpeg,325a859c21acdef18ded6c54e969c72a6d557809886a804ea7b978202494694a,e63385b5663575a9
dup-0083,near_or_exact,2,E007_HC-SR04 Ultrasonic Sensor,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E007_HC-SR04 Ultrasonic Sensor/WhatsApp Image 2026-08-11 at 6.03.32 PM.jpeg,0f7bae5f7efb1dd62ee7c7d3fc6d4881cf0431cf756fd3a1bbe47994ef9241f1,e633c5b5663575a9
dup-0084,exact,2,E013_Sound Sensor,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E013_Sound Sensor/IMG_2290.JPG,07a0485603364cf8ce294fda5dd5bd3f51b4dcb171abcb0fa8e396fcdd354a13,80ff13004c4b8e84
dup-0084,exact,2,E013_Sound Sensor,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E013_Sound Sensor/IMG_2290.jpeg,07a0485603364cf8ce294fda5dd5bd3f51b4dcb171abcb0fa8e396fcdd354a13,80ff13004c4b8e84
dup-0085,exact,2,E013_Sound Sensor,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E013_Sound Sensor/IMG_2287.jpeg,9369076d5faefe6ed1ed727d690164f31beb3ec0b9be819295b33c84f874066f,667f1b1000251404
dup-0085,exact,2,E013_Sound Sensor,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E013_Sound Sensor/IMG_2287.JPG,9369076d5faefe6ed1ed727d690164f31beb3ec0b9be819295b33c84f874066f,667f1b1000251404
dup-0086,exact,2,E007_HC-SR04 Ultrasonic Sensor,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E007_HC-SR04 Ultrasonic Sensor/IMG_2335.JPG,4cb56d608ac18ee38f0e5d478fe06bb46dcce5ba5f9c2f8e324c19b44e4e3b7c,d6cf67600402c442
dup-0086,exact,2,E007_HC-SR04 Ultrasonic Sensor,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E007_HC-SR04 Ultrasonic Sensor/IMG_2335.jpeg,4cb56d608ac18ee38f0e5d478fe06bb46dcce5ba5f9c2f8e324c19b44e4e3b7c,d6cf67600402c442
dup-0087,exact,2,E013_Sound Sensor,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E013_Sound Sensor/IMG_2289.jpeg,5fcf8a169057ef347ff1bb74937c5268a237637f4116fea031bf5a0151c68adc,d7cf371098b792a3
dup-0087,exact,2,E013_Sound Sensor,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E013_Sound Sensor/IMG_2289.JPG,5fcf8a169057ef347ff1bb74937c5268a237637f4116fea031bf5a0151c68adc,d7cf371098b792a3
dup-0088,exact,2,E013_Sound Sensor,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E013_Sound Sensor/IMG_2288.JPG,a685928335ce8e8a3bf9b6ab060b79bb1027b76ae5b64f5160682f3da6d0b0e3,5ee5ff21008c0400
dup-0088,exact,2,E013_Sound Sensor,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E013_Sound Sensor/IMG_2288.jpeg,a685928335ce8e8a3bf9b6ab060b79bb1027b76ae5b64f5160682f3da6d0b0e3,5ee5ff21008c0400
dup-0089,exact,2,E007_HC-SR04 Ultrasonic Sensor,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E007_HC-SR04 Ultrasonic Sensor/IMG_2337.JPG,a8f8c6d0c960fd5c2ea5c7e7df28bc9f9caf6c9b39d956de2f1094dd96fabdfb,c1c66f7100e08904
dup-0089,exact,2,E007_HC-SR04 Ultrasonic Sensor,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E007_HC-SR04 Ultrasonic Sensor/IMG_2337.jpeg,a8f8c6d0c960fd5c2ea5c7e7df28bc9f9caf6c9b39d956de2f1094dd96fabdfb,c1c66f7100e08904
dup-0090,exact,2,E008_N20 Mini Micro Metal Gear,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E008_N20 Mini Micro Metal Gear/IMG_2269.JPG,1d09f832b396a7baab456452743e9327e39863995f0b5bb3603139c3ba55136b,33c39c4cc7de4821
dup-0090,exact,2,E010_N20 Micro Metal Gear Motor,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E010_N20 Micro Metal Gear Motor/IMG_2269.JPG,1d09f832b396a7baab456452743e9327e39863995f0b5bb3603139c3ba55136b,33c39c4cc7de4821
dup-0091,exact,2,E002_Arduino Nano,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E002_Arduino Nano/IMG_6227.HEIC,f6e45a68ce2ffd2e212fae7716c687224a0069c88dcb1f9f76e60443b23cb599,478700b8c6520804
dup-0091,exact,2,E002_Arduino Nano,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E002_Arduino Nano/IMG_6227(1).HEIC,f6e45a68ce2ffd2e212fae7716c687224a0069c88dcb1f9f76e60443b23cb599,478700b8c6520804
dup-0092,exact,2,E002_Arduino Nano,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E002_Arduino Nano/IMG_6226.HEIC,96a0cae4a2f66e89dd205ebaf99787fb60c62b3f25b32c5cb52d857a92bc874b,cc7e3f33c3081306
dup-0092,exact,2,E002_Arduino Nano,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E002_Arduino Nano/IMG_6226(1).HEIC,96a0cae4a2f66e89dd205ebaf99787fb60c62b3f25b32c5cb52d857a92bc874b,cc7e3f33c3081306
dup-0093,exact,2,E002_Arduino Nano,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E002_Arduino Nano/IMG_6223(1).HEIC,b0fc0592077b9485c5857eb7cf4a8903fb3dbae188855b5043a431908421d170,1c967e8ff30e8d42
dup-0093,exact,2,E002_Arduino Nano,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E002_Arduino Nano/IMG_6223.HEIC,b0fc0592077b9485c5857eb7cf4a8903fb3dbae188855b5043a431908421d170,1c967e8ff30e8d42
dup-0094,exact,2,E002_Arduino Nano,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E002_Arduino Nano/IMG_6225.HEIC,a0b7e45728451c4c9de1907fe08396b1ed971ffb66bc1785b75b95b1df82678d,8ecc7e3f23033506
dup-0094,exact,2,E002_Arduino Nano,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E002_Arduino Nano/IMG_6225(1).HEIC,a0b7e45728451c4c9de1907fe08396b1ed971ffb66bc1785b75b95b1df82678d,8ecc7e3f23033506
dup-0095,exact,2,C021_clothespin,FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C021_clothespin/C021_CLOTHESPIN_C021_19.JPG,1d0e3086181038420b52409734ecbaf7c649708dd6580d717dfbeb2e2a3ad1df,0b8f841f577535ff
dup-0095,exact,2,C021_clothespin,FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C021_clothespin/C021_CLOTHESPIN_C021_20.JPG,1d0e3086181038420b52409734ecbaf7c649708dd6580d717dfbeb2e2a3ad1df,0b8f841f577535ff
dup-0096,exact,2,E007_HC-SR04 Ultrasonic Sensor,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E007_HC-SR04 Ultrasonic Sensor/IMG_2338.JPG,76f0716d406fd8b9a72fc6327f584b0c893474fd37ad1435662fbf7a55c2a04a,649b3f6c0081e33a
dup-0096,exact,2,E007_HC-SR04 Ultrasonic Sensor,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E007_HC-SR04 Ultrasonic Sensor/IMG_2338.jpeg,76f0716d406fd8b9a72fc6327f584b0c893474fd37ad1435662fbf7a55c2a04a,649b3f6c0081e33a
dup-0097,exact,2,C021_clothespin,FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C021_clothespin/C021_CLOTHESPIN_C021_23.JPG,5493e9eac1b3fc7fe5b53ec450290f9c1b54c440d0bf79174d21be84e1fda7f8,a4a4ad2d2def16c1
dup-0097,exact,2,C021_clothespin,FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C021_clothespin/C021_CLOTHESPIN_C021_24.JPG,5493e9eac1b3fc7fe5b53ec450290f9c1b54c440d0bf79174d21be84e1fda7f8,a4a4ad2d2def16c1
dup-0098,exact,2,C021_clothespin,FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C021_clothespin/C021_CLOTHESPIN_C021_22.JPG,af597f214bd4e83162b63f06e20572fe69b07c735ad441752fffc21520d8e03a,94b484351e4603c0
dup-0098,exact,2,C021_clothespin,FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C021_clothespin/C021_CLOTHESPIN_C021_21.JPG,af597f214bd4e83162b63f06e20572fe69b07c735ad441752fffc21520d8e03a,94b484351e4603c0
dup-0099,exact,2,C001_tracing paper,FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C001_tracing paper/C001_TRACKING PAPER_C001_14.HEIC,2f28e1cabe3c5a3d373d429a254b8254535d10e98340984ee0759f8a3b77c262,ff7f7d7d7d7ffbf0
dup-0099,exact,2,C001_tracing paper,FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C001_tracing paper/C001_TRACKING PAPER_C001_15.HEIC,2f28e1cabe3c5a3d373d429a254b8254535d10e98340984ee0759f8a3b77c262,ff7f7d7d7d7ffbf0
dup-0100,exact,2,C011_glue stick ,FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C011_glue stick /C011_GLUE STICK_C011_07.JPG,23297dda26ef2f44c9de8c3187b654653cac3aa096eed85d05a73c63b899f979,e32166cc2458dae3
dup-0100,exact,2,C013_pom pom,FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C013_pom pom/C013_POM POM_C013_01.JPG,23297dda26ef2f44c9de8c3187b654653cac3aa096eed85d05a73c63b899f979,e32166cc2458dae3
dup-0101,exact,2,E014_Lilypad Coin Cell Battery Holder,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E014_Lilypad Coin Cell Battery Holder/IMG_2274.jpeg,07fedae3baba1cec5d727c3d6c3c1ea87720ffb814877d7ae19e6966070f9fdd,ac6f73b333078018
dup-0101,exact,2,E014_Lilypad Coin Cell Battery Holder,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E014_Lilypad Coin Cell Battery Holder/IMG_2274.JPG,07fedae3baba1cec5d727c3d6c3c1ea87720ffb814877d7ae19e6966070f9fdd,ac6f73b333078018
dup-0102,exact,2,C002_paper cup,FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C002_paper cup/Copy of C002_PAPER CUP_C002_08.HEIC,40399323979ad9d230042871a72b5c4b5ed143593ec8d81e86b7e300ffcbfcde,ffcf8ff978744c1c
dup-0102,exact,2,C002_paper cup,FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C002_paper cup/C002_PAPER CUP_C002_08.HEIC,40399323979ad9d230042871a72b5c4b5ed143593ec8d81e86b7e300ffcbfcde,ffcf8ff978744c1c
dup-0103,exact,2,E004_Breadboard,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E004_Breadboard/IMG_2350.JPG,2f3076de858787e06b109821e24fdb2a6f4b5dce4e775473cc513ba3ba494adb,e36749870e191b85
dup-0103,exact,2,E004_Breadboard,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E004_Breadboard/IMG_2350.jpeg,2f3076de858787e06b109821e24fdb2a6f4b5dce4e775473cc513ba3ba494adb,e36749870e191b85
dup-0104,exact,2,E014_Lilypad Coin Cell Battery Holder,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E014_Lilypad Coin Cell Battery Holder/IMG_2273.jpeg,1c9ca4ab2511571d32566f54675ee1856335d9adaab90658eec68a24ae69bd34,c7e47f6401801e01
dup-0104,exact,2,E014_Lilypad Coin Cell Battery Holder,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E014_Lilypad Coin Cell Battery Holder/IMG_2273.JPG,1c9ca4ab2511571d32566f54675ee1856335d9adaab90658eec68a24ae69bd34,c7e47f6401801e01
dup-0105,exact,2,E014_Lilypad Coin Cell Battery Holder,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E014_Lilypad Coin Cell Battery Holder/IMG_2275.JPG,9501af6b08135e45e066a2e57af2a2c46ad16499f8316c330285ecf6ecbf09d8,3370df3200c80300
dup-0105,exact,2,E014_Lilypad Coin Cell Battery Holder,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E014_Lilypad Coin Cell Battery Holder/IMG_2275.jpeg,9501af6b08135e45e066a2e57af2a2c46ad16499f8316c330285ecf6ecbf09d8,3370df3200c80300
dup-0106,exact,2,E005_Gas Sensor MQ6,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E005_Gas Sensor MQ6/IMG_2281.jpeg,a4c7d0af6719eaa29e72fc4a402ac8345ac46a88e6b15af78ecb810181d7b870,e00e37630483a39c
dup-0106,exact,2,E005_Gas Sensor MQ6,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E005_Gas Sensor MQ6/IMG_2281.JPG,a4c7d0af6719eaa29e72fc4a402ac8345ac46a88e6b15af78ecb810181d7b870,e00e37630483a39c
dup-0107,exact,2,E004_Breadboard,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E004_Breadboard/IMG_2348.jpeg,4c73a7a2fd43371a560836f9d8de4c3a6bcd2b1be1629c13fa539805599493d6,3e49c87f01400901
dup-0107,exact,2,E004_Breadboard,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E004_Breadboard/IMG_2348.JPG,4c73a7a2fd43371a560836f9d8de4c3a6bcd2b1be1629c13fa539805599493d6,3e49c87f01400901
dup-0108,exact,2,E014_Lilypad Coin Cell Battery Holder,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E014_Lilypad Coin Cell Battery Holder/IMG_2277.jpeg,b3301e71937acc198d8892f4763f13c48aef378a96397578e0e9e2025c249cc2,c7ff1f1000971003
dup-0108,exact,2,E014_Lilypad Coin Cell Battery Holder,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E014_Lilypad Coin Cell Battery Holder/IMG_2277.JPG,b3301e71937acc198d8892f4763f13c48aef378a96397578e0e9e2025c249cc2,c7ff1f1000971003
dup-0109,exact,2,E004_Breadboard,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E004_Breadboard/IMG_2349.jpeg,8c5d5b0789337ed4020f11bc0cbcd98ca9df889191e2942167416ecf2a77c135,70cd29015fdf0222
dup-0109,exact,2,E004_Breadboard,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E004_Breadboard/IMG_2349.JPG,8c5d5b0789337ed4020f11bc0cbcd98ca9df889191e2942167416ecf2a77c135,70cd29015fdf0222
dup-0110,exact,2,E005_Gas Sensor MQ6,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E005_Gas Sensor MQ6/IMG_2278.JPG,f6a3551ae49d6e03bb0aba03b9b761f549cb0657891759dae0ddcf395f95524a,b784ff6300801f0b
dup-0110,exact,2,E005_Gas Sensor MQ6,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E005_Gas Sensor MQ6/IMG_2278.jpeg,f6a3551ae49d6e03bb0aba03b9b761f549cb0657891759dae0ddcf395f95524a,b784ff6300801f0b
dup-0111,exact,2,E005_Gas Sensor MQ6,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E005_Gas Sensor MQ6/IMG_2280.jpeg,aae2a8d70c294b18e401bfc19ab8281c092a066658eaa28b141dce90e5b4da53,59c7ec6331003887
dup-0111,exact,2,E005_Gas Sensor MQ6,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E005_Gas Sensor MQ6/IMG_2280.JPG,aae2a8d70c294b18e401bfc19ab8281c092a066658eaa28b141dce90e5b4da53,59c7ec6331003887
dup-0112,exact,2,E005_Gas Sensor MQ6,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E005_Gas Sensor MQ6/IMG_2279.jpeg,f1ff0aa6c1811c1a889379d9dfc5a3879c62a086e99ee2f1ae54159731809801,0c744363fff00338
dup-0112,exact,2,E005_Gas Sensor MQ6,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E005_Gas Sensor MQ6/IMG_2279.JPG,f1ff0aa6c1811c1a889379d9dfc5a3879c62a086e99ee2f1ae54159731809801,0c744363fff00338
dup-0113,near_or_exact,2,C004_needle,FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C004_needle/C004_NEEDLE_C004_05.HEIC,a7756ceb7bb654b67187d59fc7d3490d37b58398e22b526daeeef152c2a54c2b,b090d0c0a0a08080
dup-0113,near_or_exact,2,C004_needle,FOR AIIC SUBMISSION/Inventory_Photos/Craft_Materials_STEM_Kits/C004_needle/C004_NEEDLE_C004_03.HEIC,14f4de06b6503b4538f98b16590fd936c9a35a04fc865c25fd12f7fee91ef281,b0909080a0a08080
